ccode,country,group,name,numcode,year,groupcon,aggdifxx,intercon,polity2,gdppc,country_pop,rebellion
790,NA,NA,NA,NA,1987,NA,NA,NA,-2,-0.4278315572588574,-0.24809940861907118,NA
790,NA,NA,NA,NA,1988,NA,NA,NA,-2,-0.4244655823001421,-0.24554635185821216,NA
790,NA,NA,NA,NA,1989,NA,NA,NA,-2,-0.4247771533956561,-0.2428183053231458,NA
790,NA,NA,NA,NA,1990,NA,NA,NA,5,-0.4246778594031758,-0.23985765709482382,NA
790,NA,NA,NA,NA,1991,NA,NA,NA,5,-0.4233417074766094,-0.23664253907763427,NA
790,NA,NA,NA,NA,1992,NA,NA,NA,5,-0.4274665756005734,-0.2332165845843742,NA
790,NA,NA,NA,NA,1993,NA,NA,NA,5,-0.42641364100955603,-0.22966949717337418,NA
790,NA,NA,NA,NA,1994,NA,NA,NA,5,-0.4244944179784532,-0.22612707787099345,NA
790,NA,NA,NA,NA,1995,NA,NA,NA,5,-0.4230928319767412,-0.22268600667888488,NA
790,NA,NA,NA,NA,1996,NA,NA,NA,5,-0.4230005027890081,-0.2193792304132542,NA
790,NA,NA,NA,NA,1997,NA,NA,NA,5,-0.4212844635951846,-0.21620013913517483,NA
790,NA,NA,NA,NA,1998,NA,NA,NA,5,-0.42222438953167446,-0.21315810121139386,NA
790,NA,NA,NA,NA,1999,NA,NA,NA,6,-0.4217666009876715,-0.21025126483022755,NA
790,NA,NA,NA,NA,2000,NA,NA,NA,6,-0.4197517692905716,-0.20747903844072138,NA
790,NA,NA,NA,NA,2001,NA,NA,NA,6,-0.4174943982316777,-0.20486852407845446,NA
790,NA,NA,NA,NA,2002,NA,NA,NA,-6,-0.4177569743632327,-0.20243467126483156,NA
790,NA,NA,NA,NA,2003,NA,NA,NA,-6,-0.4167508880927274,-0.2001504808427005,NA
385,NA,NA,NA,NA,1960,NA,NA,NA,10,-0.26097727048525426,-0.3383910071778569,NA
385,NA,NA,NA,NA,1961,NA,NA,NA,10,-0.2454478517451963,-0.33820736275598895,NA
385,NA,NA,NA,NA,1962,NA,NA,NA,10,-0.2314438502232495,-0.33802013687888555,NA
385,NA,NA,NA,NA,1963,NA,NA,NA,10,-0.21725481905613012,-0.3378425494243997,NA
385,NA,NA,NA,NA,1964,NA,NA,NA,10,-0.19599758225175168,-0.3376637852979064,NA
385,NA,NA,NA,NA,1965,NA,NA,NA,10,-0.16632108145751034,-0.33747841766238834,NA
385,NA,NA,NA,NA,1966,NA,NA,NA,10,-0.14631803241733807,-0.3372865236766656,NA
385,NA,NA,NA,NA,1967,NA,NA,NA,10,-0.12053606727832326,-0.33708380816641625,NA
385,NA,NA,NA,NA,1968,NA,NA,NA,10,-0.10114235109461714,-0.3368783920974615,NA
385,NA,NA,NA,NA,1969,NA,NA,NA,10,-0.07322951917615696,-0.33667764413712614,NA
385,NA,NA,NA,NA,1970,NA,NA,NA,10,-0.0167821342133715,-0.3364972468156063,NA
385,NA,NA,NA,NA,1971,NA,NA,NA,10,0.03955335092893164,-0.3363218648173965,NA
385,NA,NA,NA,NA,1972,NA,NA,NA,10,0.1282520571953411,-0.3361291928135705,NA
385,NA,NA,NA,NA,1973,NA,NA,NA,10,0.2953758135387787,-0.3359516760880031,NA
385,NA,NA,NA,NA,1974,NA,NA,NA,10,0.4423198999958247,-0.3357932047312103,NA
385,NA,NA,NA,NA,1975,NA,NA,NA,10,0.6247558935514846,-0.33565139324966914,NA
385,NA,NA,NA,NA,1976,NA,NA,NA,10,0.7194169223698074,-0.33553026033192923,NA
385,NA,NA,NA,NA,1977,NA,NA,NA,10,0.8947796812069583,-0.33542061121858885,NA
385,NA,NA,NA,NA,1978,NA,NA,NA,10,1.0514920756428245,-0.33532116635921383,NA
385,NA,NA,NA,NA,1979,NA,NA,NA,10,1.2589402469836286,-0.33523213794055956,NA
385,NA,NA,NA,NA,1980,NA,NA,NA,10,1.6159348839331278,-0.3351478869388532,NA
385,NA,NA,NA,NA,1981,NA,NA,NA,10,1.5819166162918625,-0.3350573410634026,NA
385,NA,NA,NA,NA,1982,NA,NA,NA,10,1.5442469952013174,-0.3349603459965675,NA
385,NA,NA,NA,NA,1983,NA,NA,NA,10,1.5052985972390256,-0.3348726099881508,NA
385,NA,NA,NA,NA,1984,NA,NA,NA,10,1.5134147939065266,-0.3347975923252562,NA
385,NA,NA,NA,NA,1985,NA,NA,NA,10,1.6134872347032436,-0.3347177522361019,NA
385,NA,NA,NA,NA,1986,NA,NA,NA,10,2.023396343748097,-0.33462234535498164,NA
385,NA,NA,NA,NA,1987,NA,NA,NA,10,2.497864705678001,-0.33449663434724586,NA
385,NA,NA,NA,NA,1988,NA,NA,NA,10,2.72070069470472,-0.3343514278776179,NA
385,NA,NA,NA,NA,1989,NA,NA,NA,10,2.7303684520668456,-0.3342394639996729,NA
385,NA,NA,NA,NA,1990,NA,NA,NA,10,3.2492650408619177,-0.3341457674723994,NA
385,NA,NA,NA,NA,1991,NA,NA,NA,10,3.295628212991337,-0.33401550409427455,NA
385,NA,NA,NA,NA,1992,NA,NA,NA,10,3.54802074238863,-0.3338568848497432,NA
385,NA,NA,NA,NA,1993,NA,NA,NA,10,3.21268698791701,-0.33369234366576495,NA
385,NA,NA,NA,NA,1994,NA,NA,NA,10,3.3897861452158655,-0.3335340266266125,NA
385,NA,NA,NA,NA,1995,NA,NA,NA,10,4.117980144747982,-0.33338889731580473,NA
385,NA,NA,NA,NA,1996,NA,NA,NA,10,4.438376388321851,-0.3332464621338006,NA
385,NA,NA,NA,NA,1997,NA,NA,NA,10,4.347619259617201,-0.33309329544589344,NA
385,NA,NA,NA,NA,1998,NA,NA,NA,10,4.106540342208598,-0.33292414402241105,NA
385,NA,NA,NA,NA,1999,NA,NA,NA,10,4.313830752418065,-0.3327283599461722,NA
385,NA,NA,NA,NA,2000,NA,NA,NA,10,4.54439756344706,-0.33254154558277627,NA
385,NA,NA,NA,NA,2001,NA,NA,NA,10,4.598260955643631,-0.3323950467029107,NA
385,NA,NA,NA,NA,2002,NA,NA,NA,10,5.193110289377239,-0.33223810566271766,NA
385,NA,NA,NA,NA,2003,NA,NA,NA,10,6.116527437394288,-0.33206645300748194,NA
210,NA,NA,NA,NA,1960,NA,NA,NA,10,-0.3098265542101932,-0.28756011388001623,NA
210,NA,NA,NA,NA,1961,NA,NA,NA,10,-0.29795934792104517,-0.28658224800269744,NA
210,NA,NA,NA,NA,1962,NA,NA,NA,10,-0.2873131060012076,-0.28550860230996095,NA
210,NA,NA,NA,NA,1963,NA,NA,NA,10,-0.2758714342679589,-0.28447803695847707,NA
210,NA,NA,NA,NA,1964,NA,NA,NA,10,-0.24785482376078988,-0.2834418325832202,NA
210,NA,NA,NA,NA,1965,NA,NA,NA,10,-0.22609372803866518,-0.2823641039029173,NA
210,NA,NA,NA,NA,1966,NA,NA,NA,10,-0.2093677631926304,-0.2813255526135474,NA
210,NA,NA,NA,NA,1967,NA,NA,NA,10,-0.18899364013933329,-0.28041282807014356,NA
210,NA,NA,NA,NA,1968,NA,NA,NA,10,-0.16359947607013958,-0.2795671674012568,NA
210,NA,NA,NA,NA,1969,NA,NA,NA,10,-0.10365198099830948,-0.27861385088855034,NA
210,NA,NA,NA,NA,1970,NA,NA,NA,10,-0.06644023689060416,-0.27758158161312135,NA
210,NA,NA,NA,NA,1971,NA,NA,NA,10,-0.007300275215720203,-0.27657870341826934,NA
210,NA,NA,NA,NA,1972,NA,NA,NA,10,0.08776495399339058,-0.27571647932265625,NA
210,NA,NA,NA,NA,1973,NA,NA,NA,10,0.25031922292379033,-0.27500450273958776,NA
210,NA,NA,NA,NA,1974,NA,NA,NA,10,0.3937878550744697,-0.2743246435154084,NA
210,NA,NA,NA,NA,1975,NA,NA,NA,10,0.5109475498584286,-0.27354483146962133,NA
210,NA,NA,NA,NA,1976,NA,NA,NA,10,0.5882453019180969,-0.2728523181989367,NA
210,NA,NA,NA,NA,1977,NA,NA,NA,10,0.7507990089115623,-0.27232411463576983,NA
210,NA,NA,NA,NA,1978,NA,NA,NA,10,1.014393601586692,-0.2717742615936481,NA
210,NA,NA,NA,NA,1979,NA,NA,NA,10,1.2264596315748801,-0.27115332598845954,NA
210,NA,NA,NA,NA,1980,NA,NA,NA,10,1.3565579904046343,-0.27043619905414584,NA
210,NA,NA,NA,NA,1981,NA,NA,NA,10,1.059063159833974,-0.2698098751913499,NA
210,NA,NA,NA,NA,1982,NA,NA,NA,10,1.0004146673560323,-0.26938883236957345,NA
210,NA,NA,NA,NA,1983,NA,NA,NA,10,0.9490338832892453,-0.26903917431624264,NA
210,NA,NA,NA,NA,1984,NA,NA,NA,10,0.8569335517991036,-0.2686717633043748,NA
210,NA,NA,NA,NA,1985,NA,NA,NA,10,0.8502499501566206,-0.2682382529032418,NA
210,NA,NA,NA,NA,1986,NA,NA,NA,10,1.355508612988885,-0.2677197070523975,NA
210,NA,NA,NA,NA,1987,NA,NA,NA,10,1.7386986955986605,-0.26712327580250955,NA
210,NA,NA,NA,NA,1988,NA,NA,NA,10,1.8742485127496389,-0.2665120686385621,NA
210,NA,NA,NA,NA,1989,NA,NA,NA,10,1.8288256714682574,-0.2659410097807014,NA
210,NA,NA,NA,NA,1990,NA,NA,NA,10,2.338727154401126,-0.2652812825786805,NA
210,NA,NA,NA,NA,1991,NA,NA,NA,10,2.3965349319441454,-0.26452070236881675,NA
210,NA,NA,NA,NA,1992,NA,NA,NA,10,2.6809837913915997,-0.26378532737353666,NA
210,NA,NA,NA,NA,1993,NA,NA,NA,10,2.578611510151618,-0.26310245895537127,NA
210,NA,NA,NA,NA,1994,NA,NA,NA,10,2.778202310723593,-0.2625078859470687,NA
210,NA,NA,NA,NA,1995,NA,NA,NA,10,3.382227990980962,-0.26201813319594514,NA
210,NA,NA,NA,NA,1996,NA,NA,NA,10,3.3493111177984107,-0.26155844666507494,NA
210,NA,NA,NA,NA,1997,NA,NA,NA,10,3.047250827532879,-0.2610430771856603,NA
210,NA,NA,NA,NA,1998,NA,NA,NA,10,3.202489814536438,-0.2604222123093903,NA
210,NA,NA,NA,NA,1999,NA,NA,NA,10,3.2519045438318344,-0.25974785065114686,NA
210,NA,NA,NA,NA,2000,NA,NA,NA,10,2.975067982782034,-0.2590185390531505,NA
210,NA,NA,NA,NA,2001,NA,NA,NA,10,3.069875012793255,-0.25824266210719127,NA
210,NA,NA,NA,NA,2002,NA,NA,NA,10,3.3751430489283885,-0.25758199613952515,NA
210,NA,NA,NA,NA,2003,NA,NA,NA,10,4.22230074190951,-0.2570909252585573,NA
698,NA,NA,NA,NA,1960,NA,NA,NA,-10,NA,-0.3578703878859755,NA
698,NA,NA,NA,NA,1961,NA,NA,NA,-10,NA,-0.3577858153891852,NA
698,NA,NA,NA,NA,1962,NA,NA,NA,-10,NA,-0.35769624685878987,NA
698,NA,NA,NA,NA,1963,NA,NA,NA,-10,NA,-0.3576018494722332,NA
698,NA,NA,NA,NA,1964,NA,NA,NA,-10,NA,-0.35750292543489426,NA
698,NA,NA,NA,NA,1965,NA,NA,NA,-10,-0.436546695160708,-0.35739927541982086,NA
698,NA,NA,NA,NA,1966,NA,NA,NA,-10,-0.4359836430997219,-0.3572900185304829,NA
698,NA,NA,NA,NA,1967,NA,NA,NA,-10,-0.4285486907746095,-0.3571735537213623,NA
698,NA,NA,NA,NA,1968,NA,NA,NA,-10,-0.4134103368810384,-0.3570482928067441,NA
698,NA,NA,NA,NA,1969,NA,NA,NA,-10,-0.4049540337575628,-0.35691240326464974,NA
698,NA,NA,NA,NA,1970,NA,NA,NA,-10,-0.4034341343733116,-0.3567637310780165,NA
698,NA,NA,NA,NA,1971,NA,NA,NA,-10,-0.39717062483522514,-0.35660223123753276,NA
698,NA,NA,NA,NA,1972,NA,NA,NA,-10,-0.38792089638874655,-0.3564259747726945,NA
698,NA,NA,NA,NA,1973,NA,NA,NA,-10,-0.37141274706201183,-0.356229181201892,NA
698,NA,NA,NA,NA,1974,NA,NA,NA,-10,-0.1937706184607651,-0.35600436611957026,NA
698,NA,NA,NA,NA,1975,NA,NA,NA,-10,-0.13847424447767737,-0.35574654635192765,NA
698,NA,NA,NA,NA,1976,NA,NA,NA,-10,-0.08825220680238656,-0.3554546995445972,NA
698,NA,NA,NA,NA,1977,NA,NA,NA,-10,-0.08263887776520332,-0.3551308382568046,NA
698,NA,NA,NA,NA,1978,NA,NA,NA,-10,-0.10230027632279784,-0.3547772258139409,NA
698,NA,NA,NA,NA,1979,NA,NA,NA,-10,-0.0019736235940948092,-0.3543975208300619,NA
698,NA,NA,NA,NA,1980,NA,NA,NA,-10,0.2288700772278354,-0.35399549122755164,NA
698,NA,NA,NA,NA,1981,NA,NA,NA,-10,0.32912214386364325,-0.35356978029715586,NA
698,NA,NA,NA,NA,1982,NA,NA,NA,-10,0.31715393528966557,-0.3531227349529875,NA
698,NA,NA,NA,NA,1983,NA,NA,NA,-10,0.3135161835957425,-0.3526663662513839,NA
698,NA,NA,NA,NA,1984,NA,NA,NA,-10,0.35753402973640336,-0.35221638244214803,NA
698,NA,NA,NA,NA,1985,NA,NA,NA,-10,0.4247496618359356,-0.35178334142383766,NA
698,NA,NA,NA,NA,1986,NA,NA,NA,-10,0.16461271247638865,-0.351379755785121,NA
698,NA,NA,NA,NA,1987,NA,NA,NA,-10,0.1817612419738064,-0.35100246201437174,NA
698,NA,NA,NA,NA,1988,NA,NA,NA,-10,0.20471976236379827,-0.3506279395312464,NA
698,NA,NA,NA,NA,1989,NA,NA,NA,-10,0.2551854030136593,-0.35022255994996115,NA
698,NA,NA,NA,NA,1990,NA,NA,NA,-10,0.3947242176984722,-0.34976600478120884,NA
698,NA,NA,NA,NA,1991,NA,NA,NA,-9,0.33457037036476855,-0.3492412797948506,NA
698,NA,NA,NA,NA,1992,NA,NA,NA,-9,0.37252623402503365,-0.3486657585852243,NA
698,NA,NA,NA,NA,1993,NA,NA,NA,-9,0.339854481691178,-0.34809459684893673,NA
698,NA,NA,NA,NA,1994,NA,NA,NA,-9,0.3377592015206257,-0.34760389890226634,NA
698,NA,NA,NA,NA,1995,NA,NA,NA,-9,0.37031187592260534,-0.34724473745425327,NA
698,NA,NA,NA,NA,1996,NA,NA,NA,-9,0.4448222748046592,-0.34703655652757637,NA
698,NA,NA,NA,NA,1997,NA,NA,NA,-9,0.472192900706018,-0.3469522733763616,NA
698,NA,NA,NA,NA,1998,NA,NA,NA,-9,0.36942753103851095,-0.3469387577230313,NA
698,NA,NA,NA,NA,1999,NA,NA,NA,-9,0.4626961608104965,-0.3469192108219256,NA
698,NA,NA,NA,NA,2000,NA,NA,NA,-9,0.6767264807094209,-0.34683517843687633,NA
698,NA,NA,NA,NA,2001,NA,NA,NA,-9,0.6603168208679401,-0.34666164182044856,NA
698,NA,NA,NA,NA,2002,NA,NA,NA,-8,0.6800964163388332,-0.34640511446304356,NA
698,NA,NA,NA,NA,2003,NA,NA,NA,-8,0.7376413279414189,-0.3460752090676722,NA
769,NA,NA,NA,NA,1960,NA,NA,NA,-7,NA,NA,NA
769,NA,NA,NA,NA,1961,NA,NA,NA,-7,NA,NA,NA
769,NA,NA,NA,NA,1962,NA,NA,NA,1,NA,NA,NA
769,NA,NA,NA,NA,1963,NA,NA,NA,1,NA,NA,NA
769,NA,NA,NA,NA,1964,NA,NA,NA,1,NA,NA,NA
769,NA,NA,NA,NA,1965,NA,NA,NA,1,NA,NA,NA
769,NA,NA,NA,NA,1966,NA,NA,NA,1,NA,NA,NA
769,NA,NA,NA,NA,1967,NA,NA,NA,1,NA,NA,NA
769,NA,NA,NA,NA,1968,NA,NA,NA,1,NA,NA,NA
769,NA,NA,NA,NA,1969,NA,NA,NA,1,NA,NA,NA
769,NA,NA,NA,NA,1970,NA,NA,NA,0,NA,NA,NA
769,NA,NA,NA,NA,1971,NA,NA,NA,0,NA,NA,NA
290,NA,NA,NA,NA,1960,NA,NA,NA,-7,NA,-0.1708521323077653,NA
290,NA,NA,NA,NA,1961,NA,NA,NA,-7,NA,-0.16875244791432728,NA
290,NA,NA,NA,NA,1962,NA,NA,NA,-7,NA,-0.16653734678574236,NA
290,NA,NA,NA,NA,1963,NA,NA,NA,-7,NA,-0.16394288145806743,NA
290,NA,NA,NA,NA,1964,NA,NA,NA,-7,NA,-0.16119441998516867,NA
290,NA,NA,NA,NA,1965,NA,NA,NA,-7,NA,-0.15923008502208394,NA
290,NA,NA,NA,NA,1966,NA,NA,NA,-7,NA,-0.1577123067306399,NA
290,NA,NA,NA,NA,1967,NA,NA,NA,-7,NA,-0.15574376018195513,NA
290,NA,NA,NA,NA,1968,NA,NA,NA,-7,NA,-0.1537665654155114,NA
290,NA,NA,NA,NA,1969,NA,NA,NA,-7,NA,-0.1521356530040167,NA
290,NA,NA,NA,NA,1970,NA,NA,NA,-7,NA,-0.15138978440919568,NA
290,NA,NA,NA,NA,1971,NA,NA,NA,-7,NA,-0.15062334012900025,NA
290,NA,NA,NA,NA,1972,NA,NA,NA,-7,NA,-0.14887344238692657,NA
290,NA,NA,NA,NA,1973,NA,NA,NA,-7,NA,-0.14693450553547582,NA
290,NA,NA,NA,NA,1974,NA,NA,NA,-7,NA,-0.14486601259508503,NA
290,NA,NA,NA,NA,1975,NA,NA,NA,-7,NA,-0.14270363666027194,NA
290,NA,NA,NA,NA,1976,NA,NA,NA,-7,NA,-0.1405103907674956,NA
290,NA,NA,NA,NA,1977,NA,NA,NA,-7,NA,-0.13837084098364474,NA
290,NA,NA,NA,NA,1978,NA,NA,NA,-7,NA,-0.13659265167418128,NA
290,NA,NA,NA,NA,1979,NA,NA,NA,-7,NA,-0.13478188205290786,NA
290,NA,NA,NA,NA,1980,NA,NA,NA,-6,NA,-0.13267973500712657,NA
290,NA,NA,NA,NA,1981,NA,NA,NA,-8,NA,-0.13059363699593732,NA
290,NA,NA,NA,NA,1982,NA,NA,NA,-8,NA,-0.12845959120792408,NA
290,NA,NA,NA,NA,1983,NA,NA,NA,-7,NA,-0.1262648921573682,NA
290,NA,NA,NA,NA,1984,NA,NA,NA,-7,NA,-0.12412806865182942,NA
290,NA,NA,NA,NA,1985,NA,NA,NA,-7,NA,-0.12221355899685907,NA
290,NA,NA,NA,NA,1986,NA,NA,NA,-7,NA,-0.12057885937327516,NA
290,NA,NA,NA,NA,1987,NA,NA,NA,-6,NA,-0.11921619602994718,NA
290,NA,NA,NA,NA,1988,NA,NA,NA,-6,NA,-0.11821028935140414,NA
290,NA,NA,NA,NA,1989,NA,NA,NA,5,NA,-0.11732912276544323,NA
290,NA,NA,NA,NA,1990,NA,NA,NA,5,-0.22306651733007307,-0.11636944065007404,NA
290,NA,NA,NA,NA,1991,NA,NA,NA,8,-0.15701250633238498,-0.11549876123375238,NA
290,NA,NA,NA,NA,1992,NA,NA,NA,8,-0.1277426272693636,-0.11474341496385576,NA
290,NA,NA,NA,NA,1993,NA,NA,NA,8,-0.12274277640470077,-0.11411494994380056,NA
290,NA,NA,NA,NA,1994,NA,NA,NA,8,-0.07328328808877668,-0.11359255901175194,NA
290,NA,NA,NA,NA,1995,NA,NA,NA,9,0.03253874097642249,-0.11325597937843726,NA
290,NA,NA,NA,NA,1996,NA,NA,NA,9,0.09254974064962283,-0.11306712030630722,NA
290,NA,NA,NA,NA,1997,NA,NA,NA,9,0.08939887486754013,-0.11290450809283288,NA
290,NA,NA,NA,NA,1998,NA,NA,NA,9,0.140935182543237,-0.11281564042172063,NA
290,NA,NA,NA,NA,1999,NA,NA,NA,9,0.1251611801008474,-0.1128362804061118,NA
290,NA,NA,NA,NA,2000,NA,NA,NA,9,0.1386188509833862,-0.11541879897646622,NA
290,NA,NA,NA,NA,2001,NA,NA,NA,9,0.20259555308135668,-0.1154866537288899,NA
290,NA,NA,NA,NA,2002,NA,NA,NA,10,0.23085100479879084,-0.11560054014743706,NA
290,NA,NA,NA,NA,2003,NA,NA,NA,10,0.2958720659991524,-0.11576639303135787,NA
235,NA,NA,NA,NA,1960,NA,NA,NA,-9,-0.40259307566900804,-0.3044637788537573,NA
235,NA,NA,NA,NA,1961,NA,NA,NA,-9,-0.3996814523968993,-0.30400339789350567,NA
235,NA,NA,NA,NA,1962,NA,NA,NA,-9,-0.39639102159831685,-0.30358758258179463,NA
235,NA,NA,NA,NA,1963,NA,NA,NA,-9,-0.3931613638457047,-0.3033537270577115,NA
235,NA,NA,NA,NA,1964,NA,NA,NA,-9,-0.38841104405262245,-0.30332151325029727,NA
235,NA,NA,NA,NA,1965,NA,NA,NA,-9,-0.38158345682428524,-0.30355794073505216,NA
235,NA,NA,NA,NA,1966,NA,NA,NA,-9,-0.37449818685304176,-0.3039926342380942,NA
235,NA,NA,NA,NA,1967,NA,NA,NA,-9,-0.3650923280855643,-0.30435573078593514,NA
235,NA,NA,NA,NA,1968,NA,NA,NA,-9,-0.3556284831572517,-0.30459923116253745,NA
235,NA,NA,NA,NA,1969,NA,NA,NA,-9,-0.3455855907842765,-0.30510683975062497,NA
235,NA,NA,NA,NA,1970,NA,NA,NA,-9,-0.3274689980394236,-0.305603703973006,NA
235,NA,NA,NA,NA,1971,NA,NA,NA,-9,-0.3103827389249373,-0.30583952061710135,NA
235,NA,NA,NA,NA,1972,NA,NA,NA,-9,-0.27924667954501436,-0.3059252054868823,NA
235,NA,NA,NA,NA,1973,NA,NA,NA,-9,-0.22086881096893057,-0.305908037649398,NA
235,NA,NA,NA,NA,1974,NA,NA,NA,-3,-0.18780738807075834,-0.30512831562223447,NA
235,NA,NA,NA,NA,1975,NA,NA,NA,3,-0.1711449922874047,-0.3029479038132104,NA
235,NA,NA,NA,NA,1976,NA,NA,NA,9,-0.16516649941613964,-0.3012610834066125,NA
235,NA,NA,NA,NA,1977,NA,NA,NA,9,-0.1528436056696094,-0.30061896127539006,NA
235,NA,NA,NA,NA,1978,NA,NA,NA,9,-0.12796627266565552,-0.2999594141106162,NA
235,NA,NA,NA,NA,1979,NA,NA,NA,9,-0.0888954174169408,-0.2992970377891034,NA
235,NA,NA,NA,NA,1980,NA,NA,NA,9,-0.008642484483262342,-0.2986215959073778,NA
235,NA,NA,NA,NA,1981,NA,NA,NA,9,-0.024672542148632765,-0.29807473276953705,NA
235,NA,NA,NA,NA,1982,NA,NA,NA,10,-0.0464174734360636,-0.2976863088389806,NA
235,NA,NA,NA,NA,1983,NA,NA,NA,10,-0.09153236573947454,-0.2973899289509661,NA
235,NA,NA,NA,NA,1984,NA,NA,NA,10,-0.11939610652257049,-0.2971432329132291,NA
235,NA,NA,NA,NA,1985,NA,NA,NA,10,-0.0955006133898997,-0.2969671757753429,NA
235,NA,NA,NA,NA,1986,NA,NA,NA,10,0.05600357693800868,-0.29690852864212425,NA
235,NA,NA,NA,NA,1987,NA,NA,NA,10,0.17936970302665162,-0.2969259086663639,NA
235,NA,NA,NA,NA,1988,NA,NA,NA,10,0.28674574604298714,-0.2969929146717659,NA
235,NA,NA,NA,NA,1989,NA,NA,NA,10,0.34341583546901244,-0.2970868555353033,NA
235,NA,NA,NA,NA,1990,NA,NA,NA,10,0.5828662089052158,-0.297226911653686,NA
235,NA,NA,NA,NA,1991,NA,NA,NA,10,0.7235797491730129,-0.2973746900839857,NA
235,NA,NA,NA,NA,1992,NA,NA,NA,10,0.9660876028556361,-0.2974244639528867,NA
235,NA,NA,NA,NA,1993,NA,NA,NA,10,0.7989773251267474,-0.2973461413205288,NA
235,NA,NA,NA,NA,1994,NA,NA,NA,10,0.8569544631049327,-0.29717349846043445,NA
235,NA,NA,NA,NA,1995,NA,NA,NA,10,1.093235946674282,-0.29695069593733836,NA
235,NA,NA,NA,NA,1996,NA,NA,NA,10,1.1461137723718333,-0.29670784498080566,NA
235,NA,NA,NA,NA,1997,NA,NA,NA,10,1.0662744549504042,-0.29641829364837474,NA
235,NA,NA,NA,NA,1998,NA,NA,NA,10,1.147962459593426,-0.2960889605142529,NA
235,NA,NA,NA,NA,1999,NA,NA,NA,10,1.1835705838147386,-0.2957183924206604,NA
235,NA,NA,NA,NA,2000,NA,NA,NA,10,1.0560907959926724,-0.29525498940661943,NA
235,NA,NA,NA,NA,2001,NA,NA,NA,10,1.085803160639362,-0.29478673824671214,NA
235,NA,NA,NA,NA,2002,NA,NA,NA,10,1.2365154518202615,-0.2944208189720339,NA
235,NA,NA,NA,NA,2003,NA,NA,NA,10,1.6147214001173817,-0.29416883112521464,NA
731,NA,NA,NA,NA,1960,NA,NA,NA,-8,NA,-0.28796169338940886,NA
731,NA,NA,NA,NA,1961,NA,NA,NA,-8,NA,-0.28640939295584766,NA
731,NA,NA,NA,NA,1962,NA,NA,NA,-8,NA,-0.2850840809113759,NA
731,NA,NA,NA,NA,1963,NA,NA,NA,-8,NA,-0.2838382488815642,NA
731,NA,NA,NA,NA,1964,NA,NA,NA,-8,NA,-0.28244327528229685,NA
731,NA,NA,NA,NA,1965,NA,NA,NA,-8,NA,-0.2807386697676535,NA
731,NA,NA,NA,NA,1966,NA,NA,NA,-9,NA,-0.2786976325074341,NA
731,NA,NA,NA,NA,1967,NA,NA,NA,-9,NA,-0.2763973994806127,NA
731,NA,NA,NA,NA,1968,NA,NA,NA,-9,NA,-0.2739071757189657,NA
731,NA,NA,NA,NA,1969,NA,NA,NA,-9,NA,-0.27133291957226946,NA
731,NA,NA,NA,NA,1970,NA,NA,NA,-9,NA,-0.2687605666764703,NA
731,NA,NA,NA,NA,1971,NA,NA,NA,-9,NA,-0.26619425788824985,NA
731,NA,NA,NA,NA,1972,NA,NA,NA,-9,NA,-0.2636335495443923,NA
731,NA,NA,NA,NA,1973,NA,NA,NA,-9,NA,-0.2611543080548138,NA
731,NA,NA,NA,NA,1974,NA,NA,NA,-9,NA,-0.2588477287150348,NA
731,NA,NA,NA,NA,1975,NA,NA,NA,-9,NA,-0.25677304377932664,NA
731,NA,NA,NA,NA,1976,NA,NA,NA,-9,NA,-0.25497263272965887,NA
731,NA,NA,NA,NA,1977,NA,NA,NA,-9,NA,-0.253417676746704,NA
731,NA,NA,NA,NA,1978,NA,NA,NA,-9,NA,-0.2520069241687151,NA
731,NA,NA,NA,NA,1979,NA,NA,NA,-9,NA,-0.25059438407805934,NA
731,NA,NA,NA,NA,1980,NA,NA,NA,-9,NA,-0.24907387950830318,NA
731,NA,NA,NA,NA,1981,NA,NA,NA,-9,NA,-0.24740795628216367,NA
731,NA,NA,NA,NA,1982,NA,NA,NA,-9,NA,-0.2456247259297835,NA
731,NA,NA,NA,NA,1983,NA,NA,NA,-9,NA,-0.2437623049083187,NA
731,NA,NA,NA,NA,1984,NA,NA,NA,-9,NA,-0.24188526229043475,NA
731,NA,NA,NA,NA,1985,NA,NA,NA,-9,NA,-0.24003923751825268,NA
731,NA,NA,NA,NA,1986,NA,NA,NA,-9,NA,-0.238241713494439,NA
731,NA,NA,NA,NA,1987,NA,NA,NA,-9,NA,-0.236472262421358,NA
731,NA,NA,NA,NA,1988,NA,NA,NA,-9,NA,-0.23469544268095227,NA
731,NA,NA,NA,NA,1989,NA,NA,NA,-9,NA,-0.2328601429847716,NA
731,NA,NA,NA,NA,1990,NA,NA,NA,-9,NA,-0.23093567984200136,NA
731,NA,NA,NA,NA,1991,NA,NA,NA,-9,NA,-0.22890321364072075,NA
731,NA,NA,NA,NA,1992,NA,NA,NA,-9,NA,-0.22679257269482087,NA
731,NA,NA,NA,NA,1993,NA,NA,NA,-9,NA,-0.22468080008622537,NA
731,NA,NA,NA,NA,1994,NA,NA,NA,-10,NA,-0.2226737191367754,NA
731,NA,NA,NA,NA,1995,NA,NA,NA,-10,NA,-0.22084558878096733,NA
731,NA,NA,NA,NA,1996,NA,NA,NA,-10,NA,-0.21923078970308144,NA
731,NA,NA,NA,NA,1997,NA,NA,NA,-10,NA,-0.21780445104342147,NA
