Municipality,Year,Ethnic_Vote_Share,Casualty,Log_Casualty,HHI_SB,HHI_CB,HHI_SC,HHI.1991,Pop_Density,Income_PC,Avg_Age,Avg_Age_Sqr,Refugees,Prison_Camps,Claims,CivilianCasualty,Partition,HHI.2013,TimedHHI,Net_Displacement,Gross_Displacement
Prijedor,1990,68.99830098,4.685320278,1.544434276,0.430787879,0.395122147,0.379813046,0.378110994,134.9436451,17292.28828,31.87251984,1015.857521,12.46368055,0.319877736,5.592529078,3.694587846,0,0.497196247,0.378110994,0,0
Bosanska Gradiska (Gradiska),1990,85.33424063,1.007103078,0.00707797,0.494210492,0.227531032,0.549107361,0.432281781,78.70603675,29988.29493,33.2677577,1106.743702,9.472438056,0.100043352,6.389435422,0.238436656,0,0.677143993,0.432281781,0,0
Laktasi,1990,79.8895173,0.797801019,-0.225896062,0.797182303,0.076058724,0.740918149,0.668460207,76.88659794,17174.94637,33.27215741,1107.036459,0.512872084,0.067042102,2.306248324,0.003352105,0,0.916381087,NA,0,0
Srbac,1990,74.30249633,0.595238095,-0.518793794,0.848395602,0.038291955,0.881135897,0.791521451,48.21192053,18125.09158,33.64842033,1132.216191,0.718864469,0,0.943223443,0.009157509,0,0.895044887,NA,0,0
Prnjavor,1990,71.67381974,1.132717033,0.124619201,0.613649301,0.129429081,0.67910207,0.536732616,74.69047619,12630.41122,33.01994475,1090.316751,3.481032834,0.021251727,3.791308044,0.040378281,0,0.736729224,0.536732616,0,0
Derventa,1990,72.08668484,1.65341925,0.502845416,0.339831659,0.324387461,0.397525689,0.335574266,109.2630561,18655.87991,32.86762024,1080.280461,5.955141709,0.070810246,5.898493512,0.285011241,0,0.678890629,NA,0,0
Bosanski Brod,1990,64.80095624,1.801511512,0.588626041,0.277126913,0.344294979,0.375668618,0.306038351,145.8888889,51887.98406,32.24219345,1039.559038,6.321401371,0.234342961,5.15554514,0.424746617,0,0.524463464,NA,0,0
Brcko,1990,65.75666517,1.894393281,0.638898619,0.366000166,0.372424193,0.232811708,0.306869813,177.7423935,20489.66643,30.61292752,937.1513315,7.433781825,0.388008262,7.975852192,0.57630639,0,0.342069868,0.306869813,0,0
Bijeljina,1990,75.2256573,1.074359715,0.07172487,0.4950979,0.306767423,0.586725824,0.451481836,132.1362398,18827.48381,32.9360591,1084.783989,9.349610261,0.123726647,8.504144843,0.27941601,0,0.741113332,0.451481836,0,0
Banja Luka,1990,67.8701105,0.919812767,-0.083585144,0.46152163,0.14713888,0.46094542,0.357422542,157.9435028,31953.16109,32.56276445,1060.333628,5.157594587,0.045990638,8.040185598,0.085849192,0,0.805405098,0.357422542,0,0
Celinac,1990,85.0963126,1.277186982,0.244659989,0.819768289,0.073616738,0.880601435,0.789149016,51.69337017,15775.02271,30.96617325,958.9038857,2.174958585,0.213755143,1.752792177,0.144284722,0,0.916108983,0.789149016,0,0
Tesanj,1990,72.585052,1.551155116,0.43899989,0.667619923,0.611524243,0.153255779,0.55795602,218.3783784,18202.68152,28.19358498,794.8782342,2.629950495,0.082508251,NA,0.321782178,1,NA,NA,NA,NA
Maglaj,1990,78.94870751,1.991334009,0.68880477,0.392639194,0.373695412,0.262814325,0.336147738,112.6961039,22577.41772,29.6704734,880.3369919,2.42002397,0.023047847,2.235641191,0.488614363,0,0.741800301,0.336147738,0,0
Srebrenik,1990,57.68058519,0.846048513,-0.167178577,0.655135796,0.690315397,0.108452694,0.580200512,164.9032258,9951.095462,29.50437696,870.5082596,1.432902973,0,2.582159624,0.022007042,0,0.824377355,0.580200512,0,0
Tuzla,1990,32.83647381,1.024935799,0.024629976,0.397412904,0.39727772,0.154497852,0.304657732,434.3828383,36661.12538,31.90332249,1017.821986,1.254387698,0.113966175,4.711361668,0.117005273,0,0.557075208,0.304657732,0,0
Mrkonjic Grad,1990,88.86530297,1.770396058,0.571203283,0.681332383,0.103088829,0.704964126,0.61179255,39.99270073,17609.12575,34.30912575,1177.11611,2.084321957,0.146012046,NA,0.551195474,0,0.927494367,NA,0,0
Kotor Varos,1990,86.57622073,2.756899031,1.014106509,0.345912723,0.295663339,0.341999275,0.320708776,65.80892857,10055.97916,27.81802024,773.8422502,7.614034136,0.244213497,3.948118199,1.088106803,0,0.514940184,0.320708776,0,0
Teslic,1990,74.10191808,1.171183212,0.15801453,0.456484964,0.190530082,0.462922236,0.378039358,70.74940898,14359.74204,29.48776189,869.5281011,4.283757142,0.116951248,4.166805894,0.245597621,0,0.604308898,0.378039358,0,0
Zepce,1990,85.17575558,1.476095097,0.389400153,0.406443354,0.436917923,0.336765698,0.389466464,109.3619048,12668.55351,27.69150048,766.8191988,2.399198816,0.087085256,4.628581381,0.304798398,0,0.497887699,0.389466464,0,0
Zavidovici,1990,86.18012422,1.565670702,0.448314296,0.498034979,0.513783476,0.175595629,0.419517895,96.88813559,18699.98601,28.39782031,806.4361982,2.31789238,0,2.50332377,0.258904205,0,0.830043234,0.419517895,0,0
Banovici,1990,58.77991237,1.124482888,0.117323275,0.615616896,0.701116659,0.153571673,0.554105586,146.9060773,39607.74727,28.49652125,812.0517233,1.015419331,0,4.433997744,0.109063558,0,0.882358263,0.554105586,0,0
Zivince,1990,75.20879121,0.795867331,-0.228322777,0.748676086,0.742927308,0.068708509,0.656927451,188.257732,16925.65212,27.72581823,768.7209964,1.620940803,0,1.524195462,0.0675392,0,0.847449736,0.656927451,0,0
Bosansko Grahovo (Grahovo),1990,90.11142061,2.129707616,0.755984701,0.947664115,0.025894608,0.923425532,0.901839222,10.65512821,24338.58741,37.02177837,1370.612073,0.036096739,0,1.203224642,0.745999278,0,0.711529993,0.901839222,0,0
Glamoc,1990,90.07352941,1.334074486,0.288237783,0.67724472,0.16681803,0.776120147,0.656884361,11.57444853,20143.01596,35.94755023,1292.226367,4.653378861,0.079409196,3.898991503,0.690860002,0,0.349349513,0.656884361,0,0
Sipovo,1990,83.50368741,1.232428269,0.208986426,0.675096603,0.188371623,0.789662716,0.66305995,33.64794816,17905.64221,32.8958213,1082.135059,3.055395083,0.128377945,1.566210925,0.385133834,0,0.869279862,0.66305995,0,0
Donji Vakuf,1990,82.29694936,1.169328553,0.156429698,0.483378352,0.525283245,0.364328018,0.45523881,70.52873563,16688.23338,29.30573664,858.8261998,3.650586701,0.203715776,4.66916558,0.505215124,0,0.915652106,0.45523881,0,0
Travnik,1990,78.17822473,1.854495597,0.617612744,0.382933613,0.413380469,0.309691859,0.35371418,125.660746,19013.61188,28.96654275,839.0605989,2.137193097,0.042404625,4.47934188,0.182339887,0,0.52512786,0.35371418,0,0
Zenica,1990,65.7985942,1.005380815,0.00536639,0.465357405,0.465240256,0.154425709,0.365208352,288.1524752,21610.10741,30.14827821,908.9186789,1.563391219,0.109952789,4.241428836,0.118886453,0,0.714794052,0.365208352,0,0
Kakanj,1990,75.55852356,1.015192136,0.015077891,0.482026713,0.457820719,0.248232023,0.395728845,148.4084881,21620.64343,28.39190349,806.1001835,3.009830206,0.053619303,2.439678284,0.101876676,0,0.754441552,0.395728845,0,0
Vares,1990,49.89840092,1.607890826,0.474923274,0.25374758,0.361817889,0.336429609,0.293136402,56.93076923,15593.34324,32.52378057,1057.796303,3.161734901,0.225194793,4.611989371,0.382831149,0,0.477867463,0.293136402,0,0
Olovo,1990,78.46643265,1.669025714,0.512240051,0.636297878,0.714719808,0.163125067,0.598151156,41.55882353,19575.43053,29.90991389,894.6029492,1.645435244,0.058976174,2.653927813,0.353857042,0,0.909759938,0.598151156,0,0
Kladanj,1990,58.43570382,1.418792782,0.349806357,0.602042208,0.720922362,0.243724328,0.583855968,49.44615385,14980.2738,29.64614188,878.8937283,2.153080274,0.062227754,2.221530803,0.180460485,0,0.944222084,0.583855968,0,0
Sekovici,1990,65.59463211,1.952435352,0.669077492,0.906295384,0.032879348,0.936755855,0.880974452,48.38693467,13052.23803,30.7204798,943.7478792,0.571191193,0.415411777,1.588950047,0.197320594,0,0.958404258,0.880974452,0,0
Bratunac,1990,88.92049046,10.3334424,2.335385471,0.536539557,0.639375006,0.340143309,0.526971609,115.1335616,11111.15738,27.40242125,750.8926904,5.294625063,0.089235254,4.988250692,6.734287159,0,0.515862186,0.526971609,0,0
Srebrenica,1990,89.79164429,20.85583374,3.037633705,0.630288624,0.750943779,0.225749898,0.617103032,68.79174484,16670.92129,27.870234,776.7499435,4.674630448,0.054546446,4.720994927,16.04483718,0,0.49430288,0.617103032,0,0
Livno,1990,87.8452579,0.231527094,-1.463058376,0.124016575,0.626656637,0.648580218,0.552204036,40.84507042,15004.97537,32.33848522,1045.777626,2.396551724,0.246305419,1.435960591,0.064039409,0,0.749783895,0.552204036,0,0
Bugojno,1990,84.06430382,1.695493613,0.527973916,0.34820214,0.384996088,0.286800258,0.32906799,129.8864266,22862.14251,28.91799782,836.2505982,5.852118834,0.255923564,7.846189938,0.420141184,0,0.647531202,0.32906799,0,0
Gornji Vakuf - Uskopolje,1990,93.7451355,2.509828839,0.920214559,0.554176064,0.500853461,0.420882309,0.492749881,62.63930348,14068.42461,27.90887971,778.9055667,5.246018824,0.079424963,1.370080616,0.488463524,0,0.500065352,0.492749881,0,0
Novi Travnik,1990,73.70361115,1.56285612,0.446514993,0.314631477,0.387443802,0.329819716,0.323200753,126.9132231,22223.61866,27.96838472,782.230544,2.158695015,0,7.788232996,0.273499821,0,0.469880621,0.323200753,0,0
Vitez,1990,74.42912981,3.607451811,1.283001654,0.371844505,0.435132714,0.412500855,0.383964754,175.2138365,22011.19925,28.43223016,808.3917118,2.196776625,0.287160343,4.949926415,1.03736674,0,0.474696665,0.383964754,0,0
Busovaca,1990,78.07316269,1.949255787,0.667447652,0.419171963,0.465265458,0.452878585,0.434298136,119.4873418,11141.32104,28.05964299,787.3435647,2.473647969,0.052968907,4.279887706,0.354891679,0,0.480550073,0.434298136,0,0
Fojnica,1990,84.78862607,1.865488463,0.623522929,0.483126283,0.453516416,0.397230676,0.412774463,53.25490196,13611.74521,29.90310506,894.195692,2.393225331,0.122729504,3.411880216,0.196367207,0,0.4697454,0.412774463,0,0
Kiseljak,1990,86.47737804,1.791921867,0.583288713,0.378336627,0.469130549,0.492153941,0.435461347,146.4484848,15585.95431,29.56219997,873.9236669,2.863764277,0.289687138,6.571759642,0.397285218,0,0.469706895,0.435461347,0,0
Visoko,1990,78.1478441,1.43847487,0.363583434,0.640593722,0.708283622,0.137546847,0.583798953,199.8268398,24544.54073,30.58017764,935.1472647,1.403812825,0.151646447,2.933275563,0.359618718,0,0.847254818,0.583798953,0,0
Breza,1990,65.36595228,1.559161518,0.444148188,0.666942644,0.712131268,0.101529441,0.591436297,237.2191781,19373.15932,31.75469192,1008.360459,1.4378934,0.230986891,2.292544898,0.369579026,0,0.863612621,0.591436297,0,0
Ilijas,1990,70.70273365,2.211721728,0.793771275,0.435494623,0.370798787,0.399081962,0.385994967,77.96904025,12394.85388,32.48133736,1055.037277,1.663754765,NA,8.580844981,0.464580686,0,0.858939848,0.385994967,0,0
Sokolac,1990,83.2889835,2.721225559,1.001082352,0.567814364,0.300622188,0.683737868,0.560446526,21.60087083,29165.75959,34.70953437,1204.751776,0.678626621,0.537526036,3.077336558,0.880198885,0,0.87897356,0.560446526,0,0
Han Pijesak,1990,85.42979582,2.394454946,0.873155625,0.505887849,0.399501958,0.57766645,0.49564192,18.56140351,37188.4058,33.98353812,1154.880863,1.055450536,0.157529931,1.606805293,0.929426591,0,0.770320282,NA,0,0
Tomislavgrad,1990,97.59375677,0.276583692,-1.28524182,0.09164526,0.783382712,0.847245515,0.760706296,31.03309204,9892.865474,31.95751275,1021.282621,2.592555567,0.299910027,0.526508714,0.113299344,0,0.849089773,0.760706296,0,0
Prozor (Prozor-Rama),1990,92.998679,2.343117409,0.851482269,0.363388516,0.525926458,0.618134067,0.51865527,41.42557652,9326.518219,29.10260628,846.961692,5.20242915,0.354251012,2.044534413,1.265182186,0,0.622599118,0.51865527,0,0
Jablanica,1990,63.98281596,2.166889922,0.773292924,0.681420177,0.609063878,0.155130768,0.550589219,42.1627907,23181.152,30.21960444,913.2244928,2.080214325,0.393979986,2.253565519,0.654006776,0,0.805839036,0.550589219,0,0
Konjic,1990,83.11732317,2.260814075,0.815724959,0.457515579,0.451386021,0.221675153,0.387320065,40.29201102,18772.77907,31.76570263,1009.059864,1.914399015,0.66092347,4.423629154,0.540134008,0,0.804056075,0.387320065,0,0
Kresevo,1990,73.93715342,1.663942951,0.509190058,0.222623283,0.584410645,0.69536279,0.544522104,45.17449664,19708.36428,32.46642401,1054.068688,2.21363839,0.445699005,2.198781756,0.267419403,0,0.656248304,0.544522104,0,0
Hadzici,1990,67.92425866,3.5,1.252762968,0.526907387,0.608056597,0.23853672,0.477068482,88.64468864,16455,30.89039256,954.2163526,2.157024793,NA,8.256198347,0.958677686,0,0.859044124,0.477068482,0,0
Novi Grad Sarajevo,1990,59.80629183,2.345259706,0.852396145,0.426352615,0.45791676,0.234979269,0.352639249,2846.166667,24211.46132,30.7176868,943.5762824,2.405281958,NA,8.083972595,NA,0,0.71535061,0.352639249,0,0
Vogosca,1990,64.63654224,2.884732422,1.059432148,0.445277502,0.470526044,0.323532299,0.392311157,342.3194444,61510.36637,30.51501197,931.1659555,3.213372824,NA,10.86947702,NA,0,0.856289189,0.392311157,0,0
Centar Sarajevo,1990,52.00344204,1.983956815,0.685093242,0.415452327,0.449474031,0.174990633,0.33031504,2402.606061,60437.4795,34.30594935,1176.898161,2.987917161,NA,7.074388921,NA,0,0.589848785,0.33031504,0,0
Rogatica,1990,77.78355428,9.318409318,2.23199194,0.515849524,0.600148084,0.380930287,0.507111749,33.09939759,19029.30203,33.58920284,1128.234547,3.394303394,0.546000546,7.716807717,4.809354809,0,0.800240156,0.507111749,0,0
Visegrad,1990,84.16585839,7.835275249,2.058636006,0.529584846,0.633952152,0.316585796,0.506101124,47.21380846,29690.92882,34.03919996,1158.667134,9.467427709,0.990612765,7.339968866,5.589886315,0,0.776081438,0.506101124,0,0
Posusje,1990,98.0349345,0.116726976,-2.14791761,0.000455235,0.98966991,0.989495129,0.980199558,37.1670282,12771.68204,31.45126649,989.1821637,0.233453951,0.058363488,0.029181744,NA,0,0.994832757,0.980199558,0,0
Grude,1990,99.164749,0.195622937,-1.631566263,0.00045614,0.990708031,0.99040286,0.98205035,74.01809955,12686.33085,35.7882076,1280.795804,0.18950972,0.122264335,0.006113217,0.01833965,0,0.989412234,0.98205035,0,0
Siroki Brijeg,1990,98.65185922,0.173048601,-1.754182793,0.005155812,0.988770472,0.983712143,0.978371558,70,9950.552283,33.12662003,1097.372955,0.416053019,0.036818851,0.011045655,0.018409426,0,0.992069776,0.978371558,0,0
Nevesinje,1990,86.02350751,4.471207087,1.497658414,0.620384287,0.216503009,0.727372383,0.602501513,15.85949506,17487.47231,36.74543189,1350.226765,1.391196013,0.138427464,4.575027685,2.547065338,0,0.910081488,0.602501513,0,0
Kalinovik,1990,81.95843829,5.913863295,1.777299306,0.51567047,0.36411689,0.601929142,0.502145757,6.37568306,18614.09899,38.44203985,1477.790428,0.535676023,1.071352046,2.056995929,2.892650525,0,0.921672467,0.502145757,0,0
Gacko,1990,92.53606172,3.364849833,1.213383336,0.52215035,0.354971517,0.614780443,0.509407434,14.6576087,25758.4353,32.9223211,1083.879226,4.634779385,1.390433815,5.487578791,2.011494253,0,0.907487717,0.509407434,0,0
Cajnice,1990,91.18081181,3.126395712,1.139880811,0.490549916,0.448750827,0.525235664,0.478657557,32.56727273,20899.95534,34.10451094,1163.117667,5.728003573,0.446627959,3.896828941,1.473872264,0,0.691077907,0.478657557,0,0
Rudo,1990,86.03242181,1.97044335,0.678258568,0.583963271,0.270073109,0.70391549,0.569603233,33.63662791,9676.086769,35.13611615,1234.546658,6.308875637,0.259268862,4.485351309,0.890156426,0,0.834123819,0.569603233,0,0
Ljubuski,1990,96.18758241,0.176429076,-1.734836319,0.054061382,0.872190133,0.919630297,0.853282462,96.72354949,15410.26817,33.74121383,1138.469511,2.184191955,0.105857445,0.98094566,0.042342978,0,0.936904802,0.853282462,0,0
Citluk,1990,98.91472868,0.232049327,-1.460805314,0.006467801,0.97551217,0.981505579,0.965934391,83.33149171,33593.84738,32.8437645,1078.712867,0.583438308,0.132599615,0.112709673,0.046409865,0,0.973764017,0.965934391,0,0
Capljina,1990,85.2757079,0.83925113,-0.175245297,0.228988132,0.448188087,0.456231544,0.383720055,108.9140625,25395.66746,33.20706908,1102.709437,3.912918729,0.215192597,5.666738398,0.383760132,0,0.64748941,0.383720055,0,0
Neum,1990,95.56340793,0.138728324,-1.975237762,0.045980111,0.837024646,0.833856614,0.773480116,19.22222222,31690.17341,33.51479769,1123.241664,0.716763006,0,4.208092486,0.046242775,0,0.953492426,0.773480116,0,0
Ljubinje,1990,90.68251534,0.67114094,-0.398776119,0.831742899,0.07219546,0.889214591,0.813576034,12.79754601,29568.31256,35.79110738,1281.003368,0.934803452,0.239693193,1.246404602,0.071907958,0,0.976254147,NA,0,0
Bileca,1990,82.27701046,0.767841012,-0.264172583,0.698879251,0.143746742,0.797145828,0.663003599,20.98578199,22280.03613,33.84970641,1145.802624,5.472749172,0.677506775,3.304727492,0.127973502,0,0.970490375,0.663003599,0,0
Bosanska Krupa,1990,90.42586153,2.258230453,0.814581521,0.617135833,0.736726571,0.234992526,0.602820758,74.76923077,11177.89781,28.94337277,837.7188274,1.647805213,0.120027435,2.23079561,0.267489712,1,0.851311255,0.602820758,0,0
Bosanski Novi (Novi Grad),1990,85.57780559,1.591263651,0.46452845,0.507221516,0.327840865,0.593081386,0.478168108,75.07207207,19635.66543,33.44921397,1118.849915,10.21480859,0.16800672,4.682587303,0.686427457,1,0.602193256,0.478168108,0,0
Samac (Bosanski Samac),1990,79.58881747,1.878033981,0.630225475,0.364798191,0.397022668,0.43085407,0.378480635,151.8894009,22635.49757,33.11847694,1096.833515,3.950242718,0.182038835,4.978762136,0.373179612,1,0.472716125,0.378480635,0,0
Orasje,1990,89.50162699,1.240878486,0.215819585,0.123789367,0.695311619,0.651366597,0.591577375,170.8855422,17227.6589,31.80969084,1011.856431,1.533471992,0.105756689,1.138647019,0.222089047,1,0.625147443,NA,0,0
Gradacac,1990,75.98554883,1.597709478,0.468571027,0.498780126,0.507883373,0.178301281,0.421846203,139.019656,18507.09602,31.16310245,971.1389546,1.942348138,0.07069511,1.445714993,0.309291105,1,0.705758729,NA,0,0
Bosanski Petrovac,1990,84.89051932,2.407016196,0.878387887,0.630509636,0.207501523,0.745559979,0.605483585,18.29156909,23410.153,36.74406248,1350.126128,3.399270213,0.064016388,8.89187632,1.267524486,1,0.491753492,0.605483585,0,0
Sanski Most,1990,79.70829308,2.245178835,0.808785177,0.444747145,0.413965319,0.369766806,0.400525822,61.34994914,13572.91857,30.79697216,948.4534942,8.665660703,0.16581823,6.015885386,1.711244134,1,0.761847025,0.400525822,0,0
Doboj,1990,70.17423783,2.253556836,0.812509784,0.394963895,0.33510637,0.323596543,0.332408583,147.1291248,20796.99461,31.86494749,1015.374878,6.079045139,0.126768667,NA,0.400784015,1,NA,NA,NA,NA
Lopare,1990,74.59378656,1.665795863,0.510303005,0.484468284,0.337084726,0.526894205,0.45218825,75.66744186,11365.18425,32.95305345,1085.903731,1.920890064,0.030734241,2.790669084,0.35959062,1,0.468488522,NA,0,0
Ugljevik,1990,86.84599468,2.208152577,0.792156228,0.496973429,0.398077505,0.563271655,0.48048568,129.8832487,23706.56974,31.92674014,1019.316736,3.822253488,0.078164693,1.860319694,0.191503498,1,0.508103446,NA,0,0
Drvar,1990,83.25735599,0.799953287,-0.223201944,0.967834339,0.001926895,0.967834339,0.940947967,18.04636459,30600.95761,37.31387948,1392.325602,0.204367628,0.350344505,10.74389817,0.256919304,1,0.840151828,NA,0,0
Kljuc,1990,82.32799695,3.372469311,1.215645209,0.484342801,0.464766456,0.486415527,0.469314892,44.3021327,14373.0042,32.02423043,1025.551335,8.88181648,0.106977615,NA,1.690246316,1,0.577180437,0.469314892,0,0
Jajce,1990,70.91628271,1.581976137,0.458674785,0.32173569,0.369555508,0.295083887,0.312871225,113.6540404,13182.63826,28.88346257,834.2544102,8.289821583,0.022218766,4.605950186,0.513253494,1,0.426595317,NA,0,0
Skender Vakuf (Knezevo),1990,84.63219228,0.839427335,-0.175035364,0.636113132,0.210719693,0.567333074,0.530041299,53.2,11136.78031,28.67094963,822.0233529,1.127819549,0.05149861,1.256566073,0.041198888,1,0.683851026,NA,0,0
Kalesija,1990,86.54267543,1.604917601,0.473072416,0.678174219,0.791745171,0.182360698,0.662069272,150.9350181,4983.855151,27.21502547,740.6576115,4.147432371,0.119591476,2.056973379,0.48793322,1,0.815647353,NA,0,0
Zvornik,1990,89.02198561,5.05566148,1.6205087,0.508816526,0.590203792,0.378153155,0.49461068,162.9158317,27401.52531,28.8615167,832.9871461,9.774278861,0.344424626,6.119687558,2.76769789,1,0.499089996,0.49461068,0,0
Vlasenica,1990,90.53962136,8.225796948,2.107275185,0.495885062,0.55059107,0.421902401,0.483678253,66.94674556,24332.06647,27.89956396,778.3856693,4.548936421,0.353544281,6.219433151,5.924812916,1,0.536466498,0.483678253,0,0
Kupres (FBiH),1990,95.29334859,2.983988355,1.09326078,0.445938853,0.342040441,0.457699219,0.419976801,15.46302251,14096.17384,33.8216885,1143.906613,3.514244126,0.10397172,5.812019131,0.540652942,1,0.713040417,NA,0,0
Ilidza,1990,70.81754038,2.427248775,0.886758425,0.402633093,0.368785396,0.310633393,0.338896146,401.9940828,47974.82962,31.03771141,963.3395295,3.713734784,NA,NA,0.628523485,1,0.558859424,0.338896146,0,0
Stari Grad Sarajevo,1990,69.57175594,2.331310106,0.846430387,0.698612987,0.755686496,0.087262327,0.619490094,409.2258065,34029.87545,33.25353736,1105.797747,2.486993536,NA,0.721267539,NA,1,0.748807055,0.619490094,0,0
Novo Sarajevo,1990,50.86924194,1.990766545,0.688519763,0.351334328,0.302132925,0.292502053,0.282722683,2023.170213,48739.48617,34.57496661,1195.428316,2.369359232,NA,NA,NA,1,0.454131307,0.282722683,0,0
Trnovo (FBiH),1990,78.02474794,5.049349163,1.619259356,0.56772785,0.682893225,0.292268166,0.556367229,15.50110865,13835.93191,34.61929624,1198.495672,1.230153054,NA,5.192390216,1.802317265,1,0.517129038,0.556367229,0,0
Pale (RS),1990,82.83755519,2.904310608,1.06619605,0.571942065,0.25939514,0.682232721,0.547990247,29.46846847,30667.07429,34.02146133,1157.459831,0.648119841,NA,12.90125344,0.354631611,1,0.884210418,0.547990247,0,0
Foca (Srbinje),1990,90.8855713,6.792881297,1.915875196,0.484556137,0.510869257,0.449780563,0.468292967,32.00078989,20574.55632,34.47116975,1188.261544,5.183521339,0.370251524,4.961370424,4.475106756,1,0.719771629,0.468292967,0,0
Gorazde,1990,84.89782277,4.284991882,1.455118658,0.580597186,0.697747992,0.259875175,0.559109906,99.66312997,23465.99952,32.33778245,1045.732174,3.569052245,0.079844569,5.77010087,1.333404306,1,0.785458836,0.559109906,0,0
Stolac,1990,85.02673797,0.979604946,-0.020605905,0.360650832,0.389302257,0.284122506,0.342091205,34.53049908,23226.21915,34.0616937,1160.198978,4.625020074,0.2141213,4.625020074,0.540656282,1,0.397232604,0.342091205,0,0
Trebinje,1990,79.52489348,1.125951736,0.118628666,0.583423603,0.15422905,0.653001071,0.512594153,25.72282158,30825.10647,35.03040715,1227.129425,8.581752484,0.064524455,6.052393857,0.187120919,1,0.747151491,0.512594153,0,0
Mostar,1990,64.64074979,1.99797833,0.692135834,0.290678818,0.343133902,0.285835473,0.281697834,103.201304,35420.85479,32.21924851,1038.079974,5.114982468,0.118457213,7.70445715,0.682313548,1,0.430648671,0.281697834,0,0
Odzak,1990,80.68594486,0.89832313,-0.107225442,0.198175511,0.450762802,0.452151716,0.375836676,146.6146341,15726.90977,30.59808358,936.2427186,7.229837636,0.099813681,NA,0.399254725,1,NA,NA,NA,NA
Modrica,1990,66.89438042,1.766208969,0.568835424,0.324494839,0.283549548,0.318316105,0.288108816,121.1326531,25311.43122,32.06027293,1027.861101,12.67514672,0.028079634,NA,0.350995423,1,NA,NA,NA,NA
